🇨🇳央视–秒开,#genre#
埋堆堆35,http://mayi.home.kg/huya.php?id=23749074
埋堆堆36,http://mayi.home.kg/huya.php?id=23863882
埋堆堆37,http://mayi.home.kg/huya.php?id=23863778
埋堆堆38,http://mayi.home.kg/huya.php?id=23824164
埋堆堆39,http://mayi.home.kg/huya.php?id=23829537
埋堆堆40,http://mayi.home.kg/huya.php?id=23863809
埋堆堆41,http://mayi.home.kg/huya.php?id=23865096
埋堆堆42,http://mayi.home.kg/huya.php?id=23863804
埋堆堆43,http://mayi.home.kg/huya.php?id=23728630
埋堆堆44,http://mayi.home.kg/huya.php?id=23863895
埋堆堆45,http://mayi.home.kg/huya.php?id=23863787
埋堆堆46,http://mayi.home.kg/huya.php?id=23728637
埋堆堆47,http://mayi.home.kg/huya.php?id=23865142
埋堆堆48,http://mayi.home.kg/huya.php?id=23903085
埋堆堆49,http://mayi.home.kg/huya.php?id=23903183
埋堆堆50,http://mayi.home.kg/huya.php?id=23728647
埋堆堆51,http://mayi.home.kg/huya.php?id=23746691
埋堆堆52,http://mayi.home.kg/huya.php?id=23829447
埋堆堆53,http://mayi.home.kg/huya.php?id=23728693
埋堆堆54,http://mayi.home.kg/huya.php?id=23903130
埋堆堆55,http://mayi.home.kg/huya.php?id=23734223
埋堆堆56,http://mayi.home.kg/huya.php?id=23734169
埋堆堆57,http://mayi.home.kg/huya.php?id=23865124
埋堆堆58,http://mayi.home.kg/huya.php?id=23865186
埋堆堆59,http://mayi.home.kg/huya.php?id=23902225
埋堆堆60,http://mayi.home.kg/huya.php?id=23903164
埋堆堆61,http://mayi.home.kg/huya.php?id=23728674
埋堆堆62,http://mayi.home.kg/huya.php?id=23863818
埋堆堆63,http://mayi.home.kg/huya.php?id=23865171
埋堆堆64,http://mayi.home.kg/huya.php?id=23728595
埋堆堆65,http://mayi.home.kg/huya.php?id=23734256
埋堆堆66,http://mayi.home.kg/huya.php?id=23829543
📸综艺–轮播,#genre#
短剧屌丝男士,http://mayi.home.kg/yy.php?id=1382741637

短剧屌丝男士,http://mayi.home.kg/yy.php?id=1382741637
综艺能耐大了1,http://mayi.home.kg/yy.php?id=1354930195
综艺能耐大了2,http://mayi.home.kg/yy.php?id=1354930915
综艺喜乐街,http://mayi.home.kg/yy.php?id=1354936231
综艺今晚80后脱口秀,http://mayi.home.kg/yy.php?id=1382745098
综艺笑傲帮,http://mayi.home.kg/yy.php?id=1382735555
综艺非诚勿扰,http://mayi.home.kg/yy.php?id=1382735583
综艺非诚勿扰2,http://mayi.home.kg/yy.php?id=1382745106
综艺非诚勿扰3,http://mayi.home.kg/yy.php?id=1382745100
综艺今夜欢乐颂,http://mayi.home.kg/yy.php?id=1382735572
综艺金星时间,http://mayi.home.kg/yy.php?id=1382736799
综艺金星脱口秀1,http://mayi.home.kg/yy.php?id=1382735552
综艺金星脱口秀2,http://mayi.home.kg/yy.php?id=1382749951
综艺笑傲江湖第1季,http://mayi.home.kg/yy.php?id=1382749896
综艺笑傲江湖第2季,http://mayi.home.kg/yy.php?id=1382736914
综艺笑声传奇,http://mayi.home.kg/yy.php?id=1382736880
综艺吐槽大会第1季,http://mayi.home.kg/yy.php?id=1354936210
综艺吐槽大会第1季1,http://mayi.home.kg/yy.php?id=1354932379
综艺吐槽大会第2季,http://mayi.home.kg/yy.php?id=1354936145
综艺还有诗和远方,http://mayi.home.kg/yy.php?id=1382745122
综艺邻家诗话,http://mayi.home.kg/yy.php?id=1382735559
综艺邻家诗话2,http://mayi.home.kg/yy.php?id=1382749953
综艺见字如面,http://mayi.home.kg/yy.php?id=1382736912
综艺最美中国戏,http://mayi.home.kg/yy.php?id=1354936178
综艺欢乐中国人,http://mayi.home.kg/yy.php?id=1354930967
综艺国家宝藏,http://mayi.home.kg/yy.php?id=1382736896
综艺韩国show me the money,http://mayi.home.kg/yy.php?id=1354936228
综艺此画怎讲,http://mayi.home.kg/yy.php?id=1382736798
综艺万里走单骑,http://mayi.home.kg/yy.php?id=1382736853
综艺梦想改造家,http://mayi.home.kg/yy.php?id=1382736719
音乐星光综合台,http://mayi.home.kg/yy.php?id=1353422557

🦌动物–世界️,#genre#

动漫1,http://mayi.home.kg/yy.php?id=1351417866
动漫2,http://mayi.home.kg/yy.php?id=1354768828
动漫3,http://mayi.home.kg/yy.php?id=1420843376
动漫4,http://mayi.home.kg/yy.php?id=22777075
动漫5,http://mayi.home.kg/yy.php?id=1382788679
动漫6,http://mayi.home.kg/yy.php?id=25055036
动漫7,http://mayi.home.kg/yy.php?id=23993334
动漫8,http://mayi.home.kg/yy.php?id=1382747970
动漫9,http://mayi.home.kg/yy.php?id=1458722520
动漫10,http://mayi.home.kg/yy.php?id=1382689904
动漫11,http://mayi.home.kg/yy.php?id=1507304388
动漫12,http://mayi.home.kg/yy.php?id=76101626
动漫13,http://mayi.home.kg/yy.php?id=1354768831
动漫14,http://mayi.home.kg/yy.php?id=1354143938
动漫15,http://mayi.home.kg/yy.php?id=24180320
动漫16,http://mayi.home.kg/yy.php?id=26664495
动漫17,http://mayi.home.kg/yy.php?id=1382626335
动漫18,http://mayi.home.kg/yy.php?id=1354076248
动漫19,http://mayi.home.kg/yy.php?id=35742228
动漫20,http://mayi.home.kg/yy.php?id=1353098382
动漫灵剑尊,http://mayi.home.kg/yy.php?id=28796627
动漫熊出没,http://mayi.home.kg/yy.php?id=1352866135
动漫大主宰,http://mayi.home.kg/yy.php?id=1353937086
动漫永生,http://mayi.home.kg/yy.php?id=1350984033
动漫妖神记1,http://mayi.home.kg/yy.php?id=1382735551
动漫妖神记2,http://mayi.home.kg/yy.php?id=1382745171
动漫妖神记之黑狱篇,http://mayi.home.kg/yy.php?id=1382745173
动漫宇宙护卫队,http://mayi.home.kg/yy.php?id=1382736837
动漫熊出没之探险日记,http://mayi.home.kg/yy.php?id=1354930977
动漫灌篮高手,http://mayi.home.kg/yy.php?id=1382735626
动漫灌篮高手,http://mayi.home.kg/yy.php?id=1356243352
动漫火影忍者,http://mayi.home.kg/yy.php?id=1355336008
动漫神厨小福贵,http://mayi.home.kg/yy.php?id=1382736860
动漫萌鸡小队,http://mayi.home.kg/yy.php?id=1382736904
动漫超级战队,http://mayi.home.kg/yy.php?id=1382736836
动漫海绵宝宝,http://mayi.home.kg/yy.php?id=1414964403
动漫西游记,http://mayi.home.kg/yy.php?id=1353323999
🇭🇰香港–频道,#genre#

香港|翡翠台 backup,http://mayi.home.kg/smt.php?id=Jade_xue
香港|iNews 新闻台,http://mayi.home.kg/smt.php?id=inews_twn
香港|J 2,http://mayi.home.kg/smt.php?id=j2_twn
香港|珍珠台,http://mayi.home.kg/smt.php?id=pearl_twn
香港|凤凰香港,http://mayi.home.kg/smt.php?id=hkphoenix_twn
香港|HOY资讯台,http://mayi.home.kg/smt.php?id=hoycaijing_twn
香港|RHK 31,http://mayi.home.kg/smt.php?id=rhk31_twn
香港|VIUTV1,http://mayi.home.kg/smt.php?id=viu1_twn
香港|RHK 32,http://mayi.home.kg/smt.php?id=rhk32_twn
香港|凤凰卫视,http://mayi.home.kg/smt.php?id=phoenixtv_hd
香港|凤凰资讯,http://mayi.home.kg/smt.php?id=phoenixinfo_hd
香港|Viu6,http://mayi.home.kg/smt.php?id=viusix_twn
👯‍♀️体育–频道,#genre#
体育频道|Astro Premier League 1,http://mayi.home.kg/smt.php?id=go_assp1
体育频道|Astro EPL 1 backup,http://mayi.home.kg/smt.php?id=go_assp1x
体育频道|Astro Premier League 2,http://mayi.home.kg/smt.php?id=go_assp2
体育频道|Astro Grandstand,http://mayi.home.kg/smt.php?id=go_assp3
体育频道|Astro Football,http://mayi.home.kg/smt.php?id=go_assp4
体育频道|Astro Sports Plus,http://mayi.home.kg/smt.php?id=go_sportsplus
体育频道|Astro Badminton 1,http://mayi.home.kg/smt.php?id=go_badminton1
体育频道|Astro Badminton 2,http://mayi.home.kg/smt.php?id=go_badminton2
体育频道|Astro W-Sports,http://mayi.home.kg/smt.php?id=go_assp5
体育频道|Supersports 1,http://mayi.home.kg/smt.php?id=Assp1
体育频道|Supersports 2,http://mayi.home.kg/smt.php?id=Assp2
体育频道|Supersports 3,http://mayi.home.kg/smt.php?id=Assp3
体育频道|Supersports 4,http://mayi.home.kg/smt.php?id=Assp4
体育频道|WWE,http://mayi.home.kg/smt.php?id=Wwe
体育频道|Fight Sports,http://mayi.home.kg/smt.php?id=Fs
体育频道|NBA TV,http://mayi.home.kg/smt.php?id=Nba
体育频道|Astro Cricket,http://mayi.home.kg/smt.php?id=Acricket
体育频道|Astro Golf,http://mayi.home.kg/smt.php?id=Agolf
体育频道|Tnt Sports 1,http://mayi.home.kg/smt.php?id=6fac0aaead
体育频道|TNT Sports 2,http://mayi.home.kg/smt.php?id=d9a76a79cc
体育频道|TNT Sports 3,http://mayi.home.kg/smt.php?id=5fea4d73db
体育频道|TNT Sports 4,http://mayi.home.kg/smt.php?id=tntsport4
体育频道|Sony Ten 1,http://mayi.home.kg/smt.php?id=ten1_raj
体育频道|Sony Ten 2,http://mayi.home.kg/smt.php?id=ten2_raj
体育频道|Sony Ten 3,http://mayi.home.kg/smt.php?id=ten3_raj
体育频道|SPOTV 1 HD,http://mayi.home.kg/smt.php?id=go_spotv
体育频道|SPO TV 2,http://mayi.home.kg/smt.php?id=go_spotv2
体育频道|Skysports F1,http://mayi.home.kg/smt.php?id=tiankongf1
体育频道|Skysports Cricket,http://mayi.home.kg/smt.php?id=tiankongcricket
体育频道|Skysports EPL,http://mayi.home.kg/smt.php?id=tiankongepl
体育频道|Skysports Main Event,http://mayi.home.kg/smt.php?id=tiankongmain
体育频道|Skysports News,http://mayi.home.kg/smt.php?id=tiankongnews
体育频道|Skysports Mix,http://mayi.home.kg/smt.php?id=tiankongmix
体育频道|CCTV-5 体育频道,http://mayi.home.kg/smt.php?id=cctv5
体育频道|CCTV-5+ 体育赛事 HD,http://mayi.home.kg/smt.php?id=cctv5plus
体育频道|爱尔达体育2台,http://mayi.home.kg/smt.php?id=eltasport2_twn
体育频道|爱尔达体育3台,http://mayi.home.kg/smt.php?id=eltasport3_twn
体育频道|Rugby Pass TV,http://mayi.home.kg/smt.php?id=Rugbypasstv
体育频道|RTM Sports HD,http://mayi.home.kg/smt.php?id=Rtmsport
体育频道|Arena,http://mayi.home.kg/smt.php?id=Arena
体育频道|Arena 2,http://mayi.home.kg/smt.php?id=Arena2
体育频道|BolaArena 1,http://mayi.home.kg/smt.php?id=Bolaarena1
体育频道|BolaArena 2,http://mayi.home.kg/smt.php?id=Bolaarena2
体育频道|Astro Beinsports 1,http://mayi.home.kg/smt.php?id=Astrobein1
体育频道|Astro Beinsports 2,http://mayi.home.kg/smt.php?id=Astrobein2
体育频道|Astro Beinsports 3,http://mayi.home.kg/smt.php?id=Astrobein3
🇹🇼台湾–频道,#genre#
台湾|TVBS News 新闻台,http://mayi.home.kg/smt.php?id=tvbs_n
台湾|TVBS 欢乐台 （备份）,http://mayi.home.kg/smt.php?id=tvbshuanle_twn
台湾|TVBS HD,http://mayi.home.kg/smt.php?id=tvbs
台湾|中天新闻 HD,http://mayi.home.kg/smt.php?id=ctinews
台湾|中天娱乐 CTI Entertaiment,http://mayi.home.kg/smt.php?id=ctient
台湾|中天综合 CTI Metro,http://mayi.home.kg/smt.php?id=ctizhonghe
台湾|中天亚洲台,http://mayi.home.kg/smt.php?id=ctiasia_twn
台湾|台视 TTV HD,http://mayi.home.kg/smt.php?id=ttv_taiwan
台湾|台视新闻台,http://mayi.home.kg/smt.php?id=ttvnews_twn
台湾|台视综合台,http://mayi.home.kg/smt.php?id=ttvzhonghe
台湾|中视 HD,http://mayi.home.kg/smt.php?id=zhongshihd_twn
台湾|中视新闻台,http://mayi.home.kg/smt.php?id=zhongshinews_twn
台湾|民视 HD,http://mayi.home.kg/smt.php?id=ftvhd_taiwan
台湾|民视新闻台 FTV News,http://mayi.home.kg/smt.php?id=ftvnew_taiwan
台湾|民视台湾台,http://mayi.home.kg/smt.php?id=ftvtaiwan_twn
台湾|华视 CTS HD,http://mayi.home.kg/smt.php?id=ctshd_twn
台湾|公视 CTV,http://mayi.home.kg/smt.php?id=ctv18_twn
台湾|八大第一 GTV First,http://mayi.home.kg/smt.php?id=badafirst
台湾|八大综合 GTV Metro,http://mayi.home.kg/smt.php?id=badazhonghe
台湾|八大戏剧 GTV Drama,http://mayi.home.kg/smt.php?id=badadrama
台湾|八大娱乐 GTV Entertainment,http://mayi.home.kg/smt.php?id=badaentertain
台湾|HBO_HD,http://mayi.home.kg/smt.php?id=hbohd_twn
台湾|HBO_HITS,http://mayi.home.kg/smt.php?id=hbohit_twn
台湾|Hollywood Movies,http://mayi.home.kg/smt.php?id=hollywoodmovies_twn
台湾|三立台湾 Sanli Taiwan,http://mayi.home.kg/smt.php?id=sanlitaiwan
台湾|三立戏剧台,http://mayi.home.kg/smt.php?id=sanlixiju_twn
台湾|三立综合 Sanli Metro,http://mayi.home.kg/smt.php?id=sanlizhonghe
台湾|三立都会台,http://mayi.home.kg/smt.php?id=sanlidouhui
台湾|东森新闻 ETTV News,http://mayi.home.kg/smt.php?id=ettvnews
台湾|CINEMAX,http://mayi.home.kg/smt.php?id=cinemax_twn
台湾|东森综合 ETTV Metro,http://mayi.home.kg/smt.php?id=ettvzhonghe
台湾|东森戏剧 ETTV Drama,http://mayi.home.kg/smt.php?id=ettvdrama
台湾|东森超视,http://mayi.home.kg/smt.php?id=ettvsuper
台湾|东森财经新闻 ETTV Business,http://mayi.home.kg/smt.php?id=ettvcaijing_twn
台湾|寰宇财经,http://mayi.home.kg/smt.php?id=huanyutaiwan_twn
台湾|寰宇新闻台,http://mayi.home.kg/smt.php?id=huanyuxinwen_twn
台湾|公视2,http://mayi.home.kg/smt.php?id=ctv2_twn
台湾|大爱1台,http://mayi.home.kg/smt.php?id=daai_twn
台湾|非凡新闻台,http://mayi.home.kg/smt.php?id=feifannews_twn
台湾|龙华戏剧 Lunghua Drama,http://mayi.home.kg/smt.php?id=lunghuaxiju_twn
台湾|龙华经典台,http://mayi.home.kg/smt.php?id=lunghuajingdian_twn
台湾|龙华偶像,http://mayi.home.kg/smt.php?id=lunghuaidol_twn
台湾|AXN Taiwan,http://mayi.home.kg/smt.php?id=axn_twn
台湾|靖天国际台,http://mayi.home.kg/smt.php?id=jingtianintl_twn
台湾|年代新闻,http://mayi.home.kg/smt.php?id=niandainews_twn
台湾|纬来日本台,http://mayi.home.kg/smt.php?id=videolandjapan
台湾|纬来电影台,http://mayi.home.kg/smt.php?id=videolandmovie
台湾|纬来体育台,http://mayi.home.kg/smt.php?id=videolandsport
台湾|纬来综合台,http://mayi.home.kg/smt.php?id=videolandzonghe
台湾|纬来育乐,http://mayi.home.kg/smt.php?id=videolandyule
台湾|纬来精彩,http://mayi.home.kg/smt.php?id=videolandspecial_twn
台湾|好消息 2,http://mayi.home.kg/smt.php?id=good2_twn
台湾|大爱2台,http://mayi.home.kg/smt.php?id=daai2_twn
台湾|亚洲美食,http://mayi.home.kg/smt.php?id=afc_twn
台湾|美食星球,http://mayi.home.kg/smt.php?id=foodplanet_twn
台湾|亚洲旅游 TLC Asia,http://mayi.home.kg/smt.php?id=tlc_twn
台湾|东森电影 ETTV Movie,http://mayi.home.kg/smt.php?id=ettvmovie
台湾|阿里郎 Arirang,http://mayi.home.kg/smt.php?id=arirang_twn
台湾|博斯运动 1,http://mayi.home.kg/smt.php?id=bosisport1_twn
台湾|博斯运动 2,http://mayi.home.kg/smt.php?id=bosisport2_twn
台湾|博斯高球2 HD,http://mayi.home.kg/smt.php?id=bosigolf2_twn
台湾|博斯网球 HD,http://mayi.home.kg/smt.php?id=bositennis_twn
台湾|东森洋片 ETTV Western,http://mayi.home.kg/smt.php?id=ettvwestern
台湾|龙华洋片 Lunghua Western,http://mayi.home.kg/smt.php?id=lunghuawestern_twn
台湾|博斯无限,http://mayi.home.kg/smt.php?id=bosiunlimited_twn
台湾|MTV Live,http://mayi.home.kg/smt.php?id=mtvhd_twn
台湾|龙详时代,http://mayi.home.kg/smt.php?id=lungxiangtime_twn
台湾|EYETV 旅游,http://mayi.home.kg/smt.php?id=eyetvtravel_twn
台湾|靖天卡通台,http://mayi.home.kg/smt.php?id=jingtiancartoon_twn
台湾|EYETV 戏剧,http://mayi.home.kg/smt.php?id=eyetvxiju_twn
台湾|卫视中文台 Star Movies Chinese,http://mayi.home.kg/smt.php?id=weishichinese_twn
台湾|东森幼幼 Yoyo TV,http://mayi.home.kg/smt.php?id=yoyo_twn
台湾|卫视电影台,http://mayi.home.kg/smt.php?id=weishimovie_twn
台湾|美亚电影,http://mayi.home.kg/smt.php?id=meiyamovie_twn
台湾|爱尔达影剧台,http://mayi.home.kg/smt.php?id=eltayingju_twn
台湾|爱尔达综合台,http://mayi.home.kg/smt.php?id=eltazonghe_twn
台湾|星卫电影,http://mayi.home.kg/smt.php?id=xingwei_movie
台湾|爱尔达影剧,http://mayi.home.kg/smt.php?id=eltayingju_twn
台湾|AFC 亚洲旅游台,http://mayi.home.kg/smt.php?id=asiatravel_twn
台湾|爱尔达体育2台,http://mayi.home.kg/smt.php?id=eltasport2_twn
台湾|爱尔达体育3台,http://mayi.home.kg/smt.php?id=eltasport3_twn
📽️电影–频道,#genre#
电影频道|HBO_HD,http://mayi.home.kg/smt.php?id=hbohd_twn
电影频道|HBO_HITS,http://mayi.home.kg/smt.php?id=hbohit_twn
电影频道|Hollywood Movies,http://mayi.home.kg/smt.php?id=hollywoodmovies_twn
电影频道|CCTV-6,http://mayi.home.kg/smt.php?id=cctv6
电影频道|CINEMAX,http://mayi.home.kg/smt.php?id=cinemax_twn
电影频道|Cinemax,http://mayi.home.kg/smt.php?id=Cinemax
电影频道|AXN Taiwan,http://mayi.home.kg/smt.php?id=axn_twn
电影频道|大爱2台,http://mayi.home.kg/smt.php?id=daai2_twn
电影频道|东森电影 ETTV Movie,http://mayi.home.kg/smt.php?id=ettvmovie
电影频道|东森洋片 ETTV Western,http://mayi.home.kg/smt.php?id=ettvwestern
电影频道|龙华洋片 Lunghua Western,http://mayi.home.kg/smt.php?id=lunghuawestern_twn
电影频道|Animax,http://mayi.home.kg/smt.php?id=Animax
电影频道|龙详时代,http://mayi.home.kg/smt.php?id=lungxiangtime_twn
电影频道|Movies Now HD,http://mayi.home.kg/smt.php?id=moviesnow_raj
电影频道|Star Movies HD,http://mayi.home.kg/smt.php?id=starmovies_raj
电影频道|卫视中文台 Star Movies Chinese,http://mayi.home.kg/smt.php?id=weishichinese_twn
电影频道|HBO Family,http://mayi.home.kg/smt.php?id=Hbofamily
电影频道|Hits,http://mayi.home.kg/smt.php?id=Hits
电影频道|Warner TV,http://mayi.home.kg/smt.php?id=WarnerTV
电影频道|卫视电影台,http://mayi.home.kg/smt.php?id=weishimovie_twn
电影频道|HBO HD,http://mayi.home.kg/smt.php?id=Hbo
电影频道|美亚电影,http://mayi.home.kg/smt.php?id=meiyamovie_twn
电影频道|HBO Signature,http://mayi.home.kg/smt.php?id=Hbosignature
电影频道|HBO Hits,http://mayi.home.kg/smt.php?id=Hbohitshd
电影频道|星卫电影,http://mayi.home.kg/smt.php?id=xingwei_movie
电影频道|SCM,http://mayi.home.kg/smt.php?id=Weishimovie
电影频道|Dreamworks,http://mayi.home.kg/smt.php?id=Dreamworks
电影频道|Thrill,http://mayi.home.kg/smt.php?id=Thrill
电影频道|Hits Movie,http://mayi.home.kg/smt.php?id=Hitsmovie
电影频道|One,http://mayi.home.kg/smt.php?id=One
电影频道|tvN Movie,http://mayi.home.kg/smt.php?id=Tvnmovie
电影频道|Celestial Classic,http://mayi.home.kg/smt.php?id=Celestial2
电影频道|Celestial Movies HD,http://mayi.home.kg/smt.php?id=Celestialindo
电影频道|Axn HD,http://mayi.home.kg/smt.php?id=Axn
电影频道|Paramount Network,http://mayi.home.kg/smt.php?id=Paramountnetwork
电影频道|Astrol Kplus,http://mayi.home.kg/smt.php?id=Kplus
电影频道|Rock Actions,http://mayi.home.kg/smt.php?id=Rockaction
电影频道|Rock Entertainment,http://mayi.home.kg/smt.php?id=Rockentertain
🕵🏻‍♀️纪录–频道,#genre#
纪录频道|Natgeo_HD,http://mayi.home.kg/smt.php?id=natgeohd_twn
纪录频道|NatGeo_Wild HD,http://mayi.home.kg/smt.php?id=natgeowild_twn
纪录频道|Animal_Planet,http://mayi.home.kg/smt.php?id=animalplanet_twn
纪录频道|Discovery Asia,http://mayi.home.kg/smt.php?id=discoverytwn_twn
纪录频道|CI,http://mayi.home.kg/smt.php?id=ci_twn
纪录频道|Asia Travel,http://mayi.home.kg/smt.php?id=asiatravel_twn
纪录频道|Discovery HD,http://mayi.home.kg/smt.php?id=discoveryhd_twn
纪录频道|亚洲美食,http://mayi.home.kg/smt.php?id=afc_twn
纪录频道|美食星球,http://mayi.home.kg/smt.php?id=foodplanet_twn
纪录频道|亚洲旅游 TLC Asia,http://mayi.home.kg/smt.php?id=tlc_twn
纪录频道|NatGeo HD,http://mayi.home.kg/smt.php?id=Natgeo
纪录频道|Fashion TV,http://mayi.home.kg/smt.php?id=fashiontv_twn
纪录频道|History,http://mayi.home.kg/smt.php?id=History
纪录频道|BBC Earth HD,http://mayi.home.kg/smt.php?id=bbcearth_twn
纪录频道|BBC Earth Lifestyle,http://mayi.home.kg/smt.php?id=bbclifestyle_twn
纪录频道|MTV Live,http://mayi.home.kg/smt.php?id=mtvhd_twn
纪录频道|NatGeo Wild HD,http://mayi.home.kg/smt.php?id=Natgeowild
纪录频道|Animal Planet (Eng),http://mayi.home.kg/smt.php?id=AnimalPlanet
纪录频道|TLC,http://mayi.home.kg/smt.php?id=Tlc
纪录频道|Foodnetwork Hd,http://mayi.home.kg/smt.php?id=Foodnetwork
纪录频道|HGTV,http://mayi.home.kg/smt.php?id=HGTV
纪录频道|AFC 亚洲旅游台,http://mayi.home.kg/smt.php?id=asiatravel_twn
👩🏻‍💻新闻–频道,#genre#
新闻频道|Skynews,http://mayi.home.kg/smt.php?id=skynews_twn
新闻频道|ABC News,http://mayi.home.kg/smt.php?id=abcnews_glo
新闻频道|东森财经新闻 ETTV Business,http://mayi.home.kg/smt.php?id=ettvcaijing_twn
新闻频道|CBS HD,http://mayi.home.kg/smt.php?id=cbshd_glo
新闻频道|CBSN HD,http://mayi.home.kg/smt.php?id=cbsn_glo
新闻频道|France 24,http://mayi.home.kg/smt.php?id=france24_twn
新闻频道|DW (Deutsch),http://mayi.home.kg/smt.php?id=dw_twn
新闻频道|NHK World,http://mayi.home.kg/smt.php?id=nhkworld_japan
新闻频道|Fox News,http://mayi.home.kg/smt.php?id=foxnews_twn
新闻频道|CGTN,http://mayi.home.kg/smt.php?id=CGTN
新闻频道|CNN International,http://mayi.home.kg/smt.php?id=Cnn
新闻频道|CNN backup,http://mayi.home.kg/smt.php?id=cnn_twn
新闻频道|CNBC,http://mayi.home.kg/smt.php?id=cnbc_twn
新闻频道|CNA,http://mayi.home.kg/smt.php?id=cna
新闻频道|BBC World News,http://mayi.home.kg/smt.php?id=bbcnews_twn
新闻频道|BBC World News,http://mayi.home.kg/smt.php?id=Bbcnews
新闻频道|Bloomberg News,http://mayi.home.kg/smt.php?id=bloomberg_twn
新闻频道|Al-Jazeera,http://mayi.home.kg/smt.php?id=aljazeera_twn
👦🏻儿童–频道,#genre#
儿童频道|Baby TV Eng,http://mayi.home.kg/smt.php?id=Babytv
儿童频道|CBeebies,http://mayi.home.kg/smt.php?id=Cbeebies
儿童频道|Kids TV,http://mayi.home.kg/smt.php?id=KidsTV
儿童频道|Momo TV,http://mayi.home.kg/smt.php?id=momo1_twn
儿童频道|Animax,http://mayi.home.kg/smt.php?id=Animax
儿童频道|Baby TV,http://mayi.home.kg/smt.php?id=babytv_twn
儿童频道|MiaoMi,http://mayi.home.kg/smt.php?id=MiaoMi
儿童频道|靖天卡通台,http://mayi.home.kg/smt.php?id=jingtiancartoon_twn
儿童频道|东森幼幼 Yoyo TV,http://mayi.home.kg/smt.php?id=yoyo_twn
儿童频道|Cartoon Network,http://mayi.home.kg/smt.php?id=Cn
儿童频道|Nickelodeon,http://mayi.home.kg/smt.php?id=Nickelodeon
儿童频道|Nick Jr,http://mayi.home.kg/smt.php?id=Nickjr
🇸🇬新加–坡台,#genre#
新加坡|Channel 5,http://mayi.home.kg/smt.php?id=Channel5HD
新加坡|Channel 8,http://mayi.home.kg/smt.php?id=Channel8HD
新加坡|Suria,http://mayi.home.kg/smt.php?id=Suria
新加坡|Channel U,http://mayi.home.kg/smt.php?id=ChannelU
新加坡|Vasantham,http://mayi.home.kg/smt.php?id=Vasantham
新加坡|CNA,http://mayi.home.kg/smt.php?id=cna
新加坡|CNA backup,http://mayi.home.kg/smt.php?id=cna_twn
新加坡|MeWatch Ch 5,http://mayi.home.kg/smt.php?id=Mewatch_ch5
新加坡|MeWatch Ch 8,http://mayi.home.kg/smt.php?id=Mewatch_ch8
新加坡|MeWatch Ch U,http://mayi.home.kg/smt.php?id=Mewatch_chU
新加坡|MeWatch Suria,http://mayi.home.kg/smt.php?id=Mewatch_Suria
新加坡|MeWatch Vasantham,http://mayi.home.kg/smt.php?id=Mewatch_Vasantham
新加坡|MeWatch CNA,http://mayi.home.kg/smt.php?id=Mewatch_cna
🇲🇾马来–西亚,#genre#
马来西亚|TV1,http://mayi.home.kg/smt.php?id=TV1
马来西亚|TV1 backup,http://mayi.home.kg/smt.php?id=TV1_backup
马来西亚|TV2,http://mayi.home.kg/smt.php?id=TV2
马来西亚|TV3,http://mayi.home.kg/smt.php?id=TV3
马来西亚|TV3 SD,http://mayi.home.kg/smt.php?id=TV3_mega
马来西亚|NTV7,http://mayi.home.kg/smt.php?id=NTV7
马来西亚|TV8,http://mayi.home.kg/smt.php?id=TV8
马来西亚|TV9,http://mayi.home.kg/smt.php?id=TV9
马来西亚|Ria,http://mayi.home.kg/smt.php?id=Ria-0
马来西亚|Ria-3,http://mayi.home.kg/smt.php?id=Ria_backup
马来西亚|Al-Hijrah,http://mayi.home.kg/smt.php?id=Alhijrah
马来西亚|Al-Hijrah backup,http://mayi.home.kg/smt.php?id=Alhijrah_backup
马来西亚|Awani,http://mayi.home.kg/smt.php?id=Awani
马来西亚|Bernama,http://mayi.home.kg/smt.php?id=Bernama
马来西亚|Prima,http://mayi.home.kg/smt.php?id=Prima-0
马来西亚|Prima backup,http://mayi.home.kg/smt.php?id=AAprima1
马来西亚|Prima backup 2,http://mayi.home.kg/smt.php?id=AAprima
马来西亚|Ceria,http://mayi.home.kg/smt.php?id=Ceria
马来西亚|Astro MTV,http://mayi.home.kg/smt.php?id=AstroMTV
马来西亚|Mecca Live HD,http://mayi.home.kg/smt.php?id=quran_mido
马来西亚|Madinah HD,http://mayi.home.kg/smt.php?id=sunnah_mido
马来西亚|Oasis,http://mayi.home.kg/smt.php?id=Oasis
马来西亚|HBO HD,http://mayi.home.kg/smt.php?id=Hbo
马来西亚|HBO Signature,http://mayi.home.kg/smt.php?id=Hbosignature
马来西亚|HBO Hits,http://mayi.home.kg/smt.php?id=Hbohitshd
马来西亚|NatGeo Wild HD,http://mayi.home.kg/smt.php?id=Natgeowild
马来西亚|Cartoon Network,http://mayi.home.kg/smt.php?id=Cn
马来西亚|Nickelodeon,http://mayi.home.kg/smt.php?id=Nickelodeon
马来西亚|Nick Jr,http://mayi.home.kg/smt.php?id=Nickjr
马来西亚|Dreamworks,http://mayi.home.kg/smt.php?id=Dreamworks
马来西亚|Siar,http://mayi.home.kg/smt.php?id=Siar
马来西亚|Citra,http://mayi.home.kg/smt.php?id=AAcitra
马来西亚|Citra backup,http://mayi.home.kg/smt.php?id=AAcitra1
马来西亚|Sensasi,http://mayi.home.kg/smt.php?id=Sensasi
